Unnamed: 0,STATE,DISTRICT,COLLEGE NAME,INTERNATIONAL DIAL CODE ,ADDRESS,DEPARTMENTS,HOD/FACULTY DETAILS,EMAIL ID,PHONE NUMBER,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
624,HARYANA,YAMUNA NAGAR,SETH JAI PARKASH MUKAND LAL INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2813896019,VILLAGE CHHOTA BANS TEHSIL RADAUR DISTT. YAMUNANAGAR STATE : HARYANA PIN 135133,"ECE,Computer Science and Engineering,Information Technology,Mechanical Engineering,Chemical Engineering,Electrical Engineering",,,,,,,
625,HARYANA,FARIDABAD,ARAVALI COLLEGE OF ENGINEERING & MANAGEMENT,1-2813906141,"JASANA- TIGAON ROAD,VILLAGE JASANA,FARIDABAD","MECH, CSE, ECE, CIVIL",,,,,,,
626,HARYANA,JIND,JIND INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2813906805,"NEAR HUDA SECTOR 9, PANIPAT ROAD JIND","MECH, CSE, ECE, CIVIL",,,,,,,
627,HARYANA,PALWAL,NGF COLLEGE OF ENGINEERING & TECHNOLOGY,1-2813915004,"71 KM STONE, NH-2, VILLAGE AURANGABAD,","MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
628,HARYANA,KARNAL,R.P. INDERAPRASTHA INSTITUTE OF TECHNOLOGY,1-2813916930,"BASTARA, NEAR MADHUBAN, G.T. ROAD, KARNAL","MECH, CSE, ECE",,,,,,,
629,HARYANA,SONEPAT,HINDU COLLEGE OF ENGINEERING,1-2813918138,"INDUSTRIAL AREA, SONEPAT","MECH, CSE, ECE, CIVIL, ELECTRICAL, IT",,,,,,,
630,HARYANA,KURUKSHETRA,SHRI KRISHAN INSTITUTE OF ENGINEERING AND TECHNOLOGY,1-2813931887,"RATTAN DERA ROAD, KURUKSHETRA","MECH, CSE, ECE, CIVIL, IT",,,,,,,
631,HARYANA,YAMUNA NAGAR,YAMUNA INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2813937080,VILLAGE GADHOLI POST OFFICE GADHOLA DISTT. YAMUNA NAGAR HARYANA PIN- 133103,"MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
632,HARYANA,GURGAON,WORLD COLLEGE OF TECHNOLOGY AND MANAGEMENT,1-2813938542,FARUKHNAGAR (KHERAKHURRAMPUR) GURGAON (HARYANA) - 122506,"Automobile Engineering,Computer Science & Engineering
Civil Engineering,Electronics & Communication Engineering,Electrical Engineering,Information Technology,Mechanical Engineering",,,,,,,
633,HARYANA,FARIDABAD,PT. L R COLLEGE OF TECHNOLOGY- TECHNICAL CAMPUS,1-2813948511,"VILL. KABUL PUR BANGAR, SOHNA-SAMAY PUR ROAD","MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
634,HARYANA,SONEPAT,BHAGWAN PARSHURAM COLLEGE OF ENGINEERING,1-2813950458,"VILLAGE - BALI-BRAHMANAN ,GOHANA KARKHODA ROAD GOHANA-131301 DISTT.-SONEPAT HARYANA","MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
635,HARYANA,JHAJJAR,CBS GROUP OF INSTITUTIONS,1-2813959097,"CBS GROUP OF INSTITUTIONS,8 KM MILESTONE JHAJJAR-KOSLI ROAD, VILLAGE FATEHPURI, DISTRICT JHAJJAR, HARYANA","MECH, CSE, ECE, CIVIL, EEE",,,,,,,
636,HARYANA,GURGAON,DPG INSTITUTE OF TECHNOLOGY AND MANAGEMENT,1-2813967670,"SECTOR-34,NEAR HERO HONDA CHOWK(NH8)","MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
637,HARYANA,GURGAON,INSTITUTE OF INFORMATION TECHNOLOGY AND MANAGEMENT,1-2813968794,"7TH MILESTONE, VILLAGE SILANI, SOHNA PALWAL BYPASS, NH-71B, SOHNA, GURGAON-122103","MECH, CSE, ECE, EEE",,,,,,,
638,HARYANA,KARNAL,NARAINI EDUCATIONAL AND CHARITABLE SOCIETY'S GROUP OF INSTITUTIONS,1-2813979983,"8TH MILE STONE, ASSANDH ROAD, VPO CHIRAO, KARNAL- 132036","MECH, CSE, ECE, CIVIL",,,,,,,
639,HARYANA,JHAJJAR,DALAL GLOBAL INSTITUTE OF TECHNOLOGY,1-2813991432,"VILLAGE & POST - BARHANA, TEHSIL - BERI, DISTT. JHAJJAR,HARYANA","Civil Engineering,ECE,Mechanical Engineering,Computer Science Engineering,Information Technology,Automobile Engineering,Automation and Robotics",,,,,,,
640,HARYANA,YAMUNA NAGAR,MAHARISHI VED VYAS ENGINEERING COLLEGE,1-2814067297,"JARODA GATE, OLD BILASPUR ROAD, JAGADHRI DISTT. YAMUNA NAGAR (HARYANA)","MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
641,HARYANA,PANIPAT,R.N. COLLEGE OF ENGINEERING & TECHNOLOGY,1-2814074315,MOHIDINPUR THIRANA TEHSIL MADLAUDA ASSAND ROAD PANIPAT,"Mechanical Engineering,ECE,Civil Engineering,Computer Science Engineering,Chemical Engineering,Information Technology",,,,,,,
642,HARYANA,BHIWANI,INSTITUTE OF TECHNOLOGY & SCIENCE,1-2814078078,"5 KM MILE STONE,BHIWANI","MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
643,HARYANA,ROHTAK,VAISH COLLEGE OF ENGINEERING,1-2814087177,"BEHIND RAILWAY STATION, ROHTAK","MECH, ECE, ELECTRICAL",,,,,,,
644,HARYANA,HISAR,MANAV INSTITUTE OF TECHNOLOGY AND MANA,1-2814093989,"VPO, JEVRA, BARWALA ROAD , DISTT. HISAR","Aeronautical Engineering,Agricultural Engineering,ECE,Mechanical Engineering
Computer Science Engineering,Electrical Engineering,Civil Engineering",,,,,,,
645,HARYANA,FARIDABAD,"DELHI INSTITUTE OF TECHNOLOGY, MANAGEMENT & RESEARCH",1-2814101472,"VILLAGE: - FIROJPUR KALAN, FARIDABAD (HARYANA)","MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
646,HARYANA,AMBALA,E MAX SCHOOL OF ENGINEERING & APPLIED RESEARCH,1-2814106976,"VILLAGE GOLA, PO BADHAULI TEHSIL MULLANA, DIST. AMBALA (HARYANA)","Civil engineering,Mechanical engineering,ECE,Automobile engineering,Computer science and engineering",,,,,,,
647,HARYANA,YAMUNA NAGAR,JAI PARKASH MUKAND LAL INNOVATIVE ENGINEERING & TECHNOLOGY INSTITUTE,1-2814109188,"VILLAGE CHHOTABANS, TEHSIL RADAUR, DISTRICT YAMUNA NAGAR (HARYANA) - 135133","MECH, CSE, ECE, CIVIL",,,,,,,
648,HARYANA,ROHTAK,SHRI BABA MASTNATH ENGINEERING COLLEGE,1-2814110655,"ASTHAL BOHAR, ROHTAK-124021","MECH, CSE, ECE, ELECTRICAL",,,,,,,
649,HARYANA,MAHENDERGARH,"D A V COLLEGE OF ENGG. AND TECHNOLOGY, KANINA,",1-2814123157,"D A V COLLEGE OF ENGG. AND TECHNOLOGY, KANINA REWARI-MAHENDERGARH ROAD,123027 KANINA, DISTT. MOHINDERGARH HARYANA - 123027","ECE,Mechanical Engineering,Computer Science Engineering,Civil Engineering,Information Technology",,,,,,,
650,HARYANA,AMBALA,MAHABIR ENGINEERING COLLEGE,1-2814152938,"BULLANA HISSAR ROAD, AMBAL CITY - 134003","Electronics & Communication Engineering,Computer Science & Engineering,Information Technology,Electrical & Electronics Engineering,Applied Electronics & Instrumentation Engineering,Biomedical Engineering,Mechanical Engineering,Civil Engineering",,,,,,,
651,HARYANA,SONEPAT,INNOVATIVE INSTITUTE OF TECHNOLOGY & MANAGEMENT,1-2814164061,"64 KM MILESTONE, NATIONAL HIGHWAY N.H.-1, GNNAUR, SONEPAT","Civil Engineering,Computer Science and Engineering,Electronics And Communications Engineering,Information Technology,Mechanical Engineering        ",,,,,,,
652,HARYANA,ROHTAK,MAA SARASWATI INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2814171171,"NEAR KHAIRARI MOD, KALANAUR KHURD","Civil Engineering,Computer Science and Engineering,Electronics And Communications Engineering,Information Technology,Mechanical Engineering        ",,,,,,,
653,HARYANA,KURUKSHETRA,DEPARTMENT OF INSTRUMENTATION TECHNOLOGY,1-2814172864,KURUKSHETRA UNIVERSITY KURUKSHETRA,DEPT OF INSTRUMENTATION,,,,,,,
654,HARYANA,PALWAL,RATTAN INSTITUTE OF TECHNOLOGY & MANAGEMENT,1-2814173018,"79-KM STONE, NH-2, MUNDKATI CHOWK VILLAGE-SAVELI, TEH- HODAL, DISTT.-PALWAL","MECH, CSE, ECE, CIVIL, ELECTRICAL, IT",,,,,,,
655,HARYANA,PANCHKULA,SWAMI DEVI DYAL INSTITUTE OF ENGG. & TECHNOLOGY (EX:SWAMI DEVI DYAL INSTITUTE OF COMP & INFO. TECH),1-2814179766,"VILL: GOLPURA, TEH: BARWALA, DISTT: PANCHKULA","MECH, CSE, ECE, CIVIL, ELECTRICAL, IT",,,,,,,
656,HARYANA,JHAJJAR,SAT KABIR INSTITUTE OF TECHNOLOGY & MANAGEMENT,1-2814181405,VILL. LADRAWAN TEH. BAHADURGARH DISTT. JHAJJAR-124507 HARYANA,"MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
657,HARYANA,KARNAL,APEX INSTITUTE OF MANAGEMENT & TECHNOLOGY,1-2814186921,"VILLAGE GORGHARH, TEHSIL INDRI, DISTRICT KARNAL","MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
658,HARYANA,KARNAL,R.P. EDUCATIONAL TRUST GROUP OF INSTITUTIONS,1-2814192149,"G.T. ROAD, BASTARA,KARNAL","MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
659,HARYANA,AMBALA,AMBALA COLLEGE OF ENGINEERING & APPLIED RESEARCH,1-2814200721,"DEVSTHALI (NEAR MITHAPUR), PO SAMBHALKHA, AMBALA","ECE,Computer Science Engineering,Mechanical Engineering,Biotechnology Engineering",,,,,,,
660,HARYANA,MAHENDERGARH,RAO PAHLAD SINGH GROUP OF INSTITUTIONS,1-2814202945,"VILL- BALANA, MOHINDERGARH, HARYANA","MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
661,HARYANA,KAITHAL,HARYANA COLLEGE OF TECHNOLOGY & MANAGEMENT,1-2814205665,"AMBALA ROAD, NH-65, KAITHAL","MECH, CSE, ECE, CIVIL, EEE",,,,,,,
662,HARYANA,YAMUNA NAGAR,"HARYANA ENGINEERING COLLEGE,JAGADHRI",1-2814206834,OLD CHHACHARAULI ROAD JAGADHRI DISTT YAMUNA NAGAR,"MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
663,HARYANA,KURUKSHETRA,UNIVERSITY INSTITUTE OF ENGINEERING AND TECHNOLOGY,1-2814218137,KURUKSHETRA UNIVERSITY,"MECH, CSE, ECE, CIVIL, EEE, IT, BIOTECH",,,,,,,
664,HARYANA,JHAJJAR,AKIDO COLLEGE OF ENGINEERING,1-2814220652,"SAHPUR- BUPANIA ROAD, VILLAGE - LOWAKHURD","MECH, CSE, ECE, CIVIL, IT",,,,,,,
665,HARYANA,BHIWANI,KRISHNA VIDYAPEETH OF MANAGEMENT & TECHNOLOGY,1-2814229607,"VILLAGE-KHERA(SIWANI), DIST-BHIWANI, HARYANA","MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
666,HARYANA,AMBALA,ICL INSTITUTE OF ENGINEERING AND TECHNOLOGY,1-2814232641,"VILLAGE- SOUNTLI, SHAHZADPUR, TEHSIL NARAINGARH, DISTT.- AMBALA, STATE- HARYANA, PIN-134202","Mechanical Engineering,Electrical Engineering,Eletronics and Communication Engineering",,,,,,,
667,HARYANA,SONEPAT,"BHAGWAN MAHAVEER INSTITUTE OF ENGINEERING AND TECHNOLOGY, SONEPAT",1-2814234729,"BAHALGARH ROAD, OPPPOSITE FAZILPUR POWER SUBSTATION, SONEPAT, 131001","MECH, CSE, ECE, CIVIL, ELECTRICAL, IT",,,,,,,
668,HARYANA,SONEPAT,DEENBANDHU CHHOTU RAM UNIVERSITY OF SCI AND TECH,1-2814237401,MURTHAL,"Architecture Engineering,Civil Engineering,Electrical Engineering
Computer Science Engineering,ECE,Biomedical Engineering,Mechanical Engineering,Biotechnology Engineering,Chemical Engineering",,,,,,,
669,HARYANA,AMBALA,SHIVALIK INSTITUTE OF ENGINEERING AND TECHNOLOGY,1-2814238995,"VILL- ALIYASPUR,DOSARKA- SADAURA ROAD, P.O SARAWAN TEH. BARARA, DISTT. AMBALA","MECH, CSE, ECE, CIVIL, EEE",,,,,,,
670,HARYANA,MAHENDERGARH,SURAJ COLLEGE OF ENGINEERING & TECHNOLOGY,1-2814242692,"BUCHOLI ROAD, MAHENDERGARH, HARYANA PIN CODE: 123034","MECH, CSE, ECE, CIVIL",,,,,,,
671,HARYANA,FARIDABAD,DELHI ENGINEERING COLLEGE,1-2814249347,"VILLAGE LADIYAPUR, BALLABGARH P.O.FATEHPUR TAGGA DISTT FARIDABAD","MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
672,HARYANA,SIRSA,"CH. DEVI LAL STATE INSTITUTE OF ENGINEERING & TECHNOLOGY, PANNIWALA MOTA, SIRSA",1-2814250170,"21 MILESTONE, SIRSA DABWALI ROAD, PANNIWALA MOTA","ECE,Mechanical Engineering,Computer Science Engineering,Electrical Engineering,Civil Engineering,Food Technology",,,,,,,
673,HARYANA,FARIDABAD,YMCA UNIVERSITY OF SCIENCE & TECH (FORMERELY YMCA INSTITUTE OF ENGINEERING),1-2814268029,SECTOR 6 MATHURA ROAD ZAKIR NAGAR,"Computer Engineering
Information Technology
Mechanical Engineering
Electrical Engineering
Electronics & Communication Engineering
Electronics Instrumentation & Control",,,,,,,
674,HARYANA,AMBALA,E - MAX GROUP OF INSTITUTIONS,1-2814274695,"VILLAGE GOLA, PO BHADAULI, TEHSIL MULLANA","Civil engineering
Mechanical engineering
ECE
Automobile engineering
Computer science and engineering",,,,,,,
675,HARYANA,KARNAL,GALAXY INSTITUTE OF TECHNOLOGY & MANAGEMENT,1-2814284901,"VILL. BHAINI KALAN, OPP. KARNAL HAVELI, NH-1 DISTT. KARNAL","MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
676,HARYANA,AMBALA,HINDUSTAN INSTITUTE OF TECHNOLOGY AND MANAGEMENT,1-2814288599,"NH-73, VPO DHEEN, TEHSIL-BARARA, DISTT AMBALA-133 202","MECH, CIVIL, ECE, EEE, IT, CSE",,,,,,,
677,HARYANA,SONEPAT,SHRI BALWANT INSTITUTE OF TECHNOLOGY,1-2814291495,"MEERUT ROAD (PALLRI) NEAR DPS, SONEPAT-131001, HARYANA","MECH, CIVIL, ECE, EEE, IT, CSE",,,,,,,
678,HARYANA,GURGAON,ST. ANDREWS INSTITUTE OF TECHNOLOGY & MANAGEMENT,1-2814295124,"VILLAGE KHURRAMPUR, FARRUKH NAGAR, HAILEY MANDI ROAD, GURGAON, HARYANA","MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
679,HARYANA,GURGAON,GLOBAL INSTITUTE OF TECHNOLOGY & MANAGEMENT,1-2814295601,"5 KM MILE STONE, KHEDA KHURAMPUR, FARRUKHNAGAR-HAILY MANDI ROAD","B.Tech. Mechanical Engineering (ME)
B.Tech. Computer Science Engineering (CSE)
B.Tech. Electronics & Communication Engineering (ECE)
B.Tech. Civil Engineering (CE)
B.Tech. Mechanical & Automation Engineering (M & AE)
B.Tech. Information Technology (IT)
B.Tech. Automobile Engineering (AE)
M.Tech. Computer Science & Engineering (CSE)",,,,,,,
680,HARYANA,JIND,INDUS INSTITUTE OF ENGINEERING AND TECHNOLOGY,1-2814303664,"15TH MILE STONE, ROHTAK ROAD, VILL KINANA, JIND(HARYANA)-126102","MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
681,HARYANA,PANIPAT,GEETA ENGINEERING COLLEGE,1-2814315188,"GEETA ENGINEERING COLLEGE, NAULTHA, GOHANA ROAD, NH -71 A, PANIPAT","CSE, ECE, MECH, CIVIL",,,,,,,
682,HARYANA,MAHENDERGARH,MAHARANA PRATAP INSTITUTE OF TECHNOLOGY AND MANAGEMENT,1-2814318324,"VPO-DHANAUNDA,BLOCK-KANINA,DISTT-MOHINDERGARH(HARYANA)-123027","MECH, CSE, ECE, CIVIL, ELECTRICAL, IT",,,,,,,
683,HARYANA,YAMUNA NAGAR,"INSTITUTE OF SCIENCE & TECHNOLOGY, KLAWAD",1-2814318664,"INSTITUTE OF SCIENCE & TECHNOLOGY, KLAWAD, VPO - KLAWAD, AMBALA-JAGADHARI ROAD, NEAR THANACHHAPER, SUB TEHSIL - MUSTFABAD, JAGADHARI","CSE, ECE, MECH, IT",,,,,,,
684,HARYANA,SONEPAT,SOUTH POINT INSTITUTE OF TECHNOLOGY AND MANAGEMENT,1-2814323858,"SECTOR 20, PURKHAS ROAD, NEAR SUGAR MILL, SONIPAT-131001","CSE, ECE, MECH, CIVIL",,,,,,,
685,HARYANA,SONEPAT,INTERNATIONAL INSTITUTE OF TECHNOLOGY & MANAGEMENT,1-2814332583,"49 KM STONE,NH-1,MURTHAL(SONIPAT )-131039 HARYANA","MECH, CSE, ECE, CIVIL, ELECTRICAL",,,,,,,
686,HARYANA,PALWAL,DELHI COLLEGE OF TECHNOLOGY & MANAGEMENT,1-2814338544,"77TH, KM. STONE, NH2, GUDHRANA, PALWAL","ECE
Mechanical Engineering
Civil Engineering
Computer Science Engineering
Automobile Engineering",,,,,,,
687,HARYANA,PALWAL,SHRI RAM COLLEGE OF ENGINEERING & MANAGEMENT,1-2814346851,"70 KM STONE, DELHI-MATHURA ROAD, NH-2, PALWAL","Mechanical Engineering
Civil Engineering
ECE
Computer Science Engineering
Automobile Engineering
Information Technology",,,,,,,
688,HARYANA,REWARI,SOMANY (P.G) INSTITUTE OF TECHNOLOGY AND MANAGEMENT,1-2814366437,"3K.M FROM N.H.8,DELHI-JAIPUR HIGHWAY, GARHI BOLNI ROAD, REWARI,HARYANA","MECH, CSE, ECE, ELECTRICAL",,,,,,,
689,HARYANA,YAMUNA NAGAR,GLOBAL RESEARCH INSTITUTE OF MANAGEMENT & TECHNOLOGY,1-2814367659,"NACHRAUN, RADAUR, TEHSIL JAGADHRI, DISTT. YAMUNANAGAR-135133, HARYANA","Mechanical Engineering
Computer Science Engineering
Civil Engineering
Electrical and Electronics Engineering
ECE",,,,,,,
690,HARYANA,JHAJJAR,DELHI TECHNICAL CAMPUS,1-2814375801,VILLAGE BIR BARAKTHABAD(NAYAGOAN) BADLI ROAD,"Mechanical Engineering
Computer Science Engineering
Civil Engineering
Electrical and Electronics Engineering
ECE
Architecture",,,,,,,
691,HARYANA,GURGAON,SAVERA EDUCATIONAL TRUST GROUP OF INSTITUTIONS,1-2814383528,"1 KM STONE, HAILY MANDI ROAD, FARUKNAGAR, GURGAON(HARYANA)","MECH, CSE, ECE, ELECTRICAL, CIVIL",,,,,,,
692,HARYANA,FARIDABAD,ECHELON INSTITUTE OF TECHNOLOGY,1-2814386892,"VILLAGE: KABULPUR, KHERI-MANJHAWALI ROAD, NAHARPAAR","MECH, CSE, ECE, CIVIL",,,,,,,
693,HARYANA,KURUKSHETRA,GEETA INSTITUTE OF MANAGEMENT & TECHNOLOGY,1-2814390317,"N.H. 1, VILL. KANIPLA, P.O.- KHANPUR KOLIAN","MECH, CSE, ECE, ELECTRICAL, CIVIL",,,,,,,
694,HARYANA,SONEPAT,SCHOOL OF ENGINEERING & SCIENCES,1-2814402132,"BHAGAT PHOOL SINGH MAHILA VISHWAVIDYALAYA, KHANPUR KALAN","MECH, CSE, ECE, ELECTRICAL, CIVIL",,,,,,,
695,HARYANA,KARNAL,KARNAL INSTITUTE OF TECHNOLOGY & MANAGEMENT,1-2814405790,"VILLAGE KUNJPURA, KARNAL","MECH, CSE, ECE, EEE, CIVIL",,,,,,,
696,HARYANA,AMBALA,MAHARISHI MARKENDESHWAR GROUP OF INSTITUTIONS,1-2814431982,VILLAGE SADOPUR,"MECH, CSE, ECE, CIVIL",,,,,,,
697,HARYANA,REWARI,MATA RAJKAUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,1-2814437071,VILL. - GANGULI P. O. - SAHARANWAS DISTT. & TEH. - REWARI STATE - HARYANA,"Mechanical Engineering
ECE
Computer Science Engineering
Safety and Fire Engineering
Electrical Engineering",,,,,,,
698,HARYANA,SONEPAT,INTERNATIONAL INSTITUTE OF TECHNOLOGY & BUSINESS,1-2814446554,"VIDY GRAM, VILL: JHUNDPUR,SONEPAT,131023,HARYANA","MECH, CSE, ECE, ELECTRICAL, CIVIL",,,,,,,
699,HARYANA,YAMUNA NAGAR,SHREE RAM INSTITUE OF ENGINEERING & TECHNOLOGY,1-2814459720,"VILL URJANI, TEH CHHACHHRAULI","MECH, CSE, ECE, ELECTRICAL, CIVIL",,,,,,,
700,HARYANA,KURUKSHETRA,INTERNATIONAL INSTITUTE OF ENGINEERING & TECHNOLOGYVILL,1-2814465661,VILLAGE SAMANI KURUKSHETRA,"MECH, CSE, ECE, ELECTRICAL, CIVIL",,,,,,,
701,HARYANA,SONEPAT,BHAGWAN MAHAVEER COLLEGE OF ENGINEERING & MANAGEMENT,1-2844522461,"JATHERI ROAD, BAROTA CHOWKI, JAGDISHPUR,SONEPAT","MECH, CSE, ECE, EEE, CIVIL, IT",,,,,,,
702,HARYANA,KARNAL,"GOVERNMENT ENGINEERING COLLEGE, NILOKHERI",1-2848067241,NILOKHERI,"MECH, CSE, ECE, CIVIL",,,,,,,
703,HARYANA,HISAR,COLLEGE OF AGRICULTURAL ENGINEERING & TECHNOLOGY,1-2864373553,CCS HARYANA AGRICULTURAL UNIVERSITY,"Farm Machinery & Power
Soil & Water Conservation Engineering
Agricultural Processing & Food Engineering
Agricultural Structure
Civil & Environmental Engineering
Mechanical
Electrical Engineering",,,,,,,
704,HIMACHAL PRADESH,MANDI,SIRDA INSTITUTE OF ENGINEERING TECHNOLOGY,1-2813558823,"VILLAGE-TAROT, POST OFFICE-KANAID, TEHSIL- SUNDERNAGAR, DISTRICT- MANDI, HIMACHAL PRADESH,","MECH, CSE, ECE, EEE, CIVIL, IT",,,,,,,
705,HIMACHAL PRADESH,HAMIRPUR,MIT COLLEGE OF ENGINEERING & MANAAGEMENT,1-2813571044,"VILLAGE : GANOH RAJPUTAN, PO: BANI, TEHSIL BARSAR, DISTT HAMIRPUR -174304","MECH, CSE, ECE, EEE, CIVIL, IT",,,,,,,
706,HIMACHAL PRADESH,KANGRA,HIMACHAL INSTITUTE OF ENGINERING AND TECHNOLOGY,1-2813573387,"HIET, SHAHPUR(AT VIDYANAGAR), DISTT. KANGRA(HP)","MECH, CSE, ECE, EEE, CIVIL",,,,,,,
707,HIMACHAL PRADESH,SIRMAUR,IITT COLLEGE OF ENGINEERING KALA AMB,1-2813625884,"TRILOKPUR ROAD, KALA AMB, DISTT SIRMOUR HIMACHAL PRADESH,","CSE, ECE, ELECTRICAL",,,,,,,
708,HIMACHAL PRADESH,MANDI,T.R. ABHILASHI MEMORIAL INSTITUTE OF ENGINEERING AND TECHNOLOGY,1-2813706495,"TANDA, P.O. BALT (NER CHOWK) TEH. SADAR, DISTT. MANDI H.P.","CSE, ECE, ELECTRICAL, MECH, CIVIL",,,,,,,
709,HIMACHAL PRADESH,SOLAN,GREEN HILLS ENGINEERING COLLEGE,1-2813728255,"GREEN HILLS ENGINEERING COLLEGE VILL-GANDHIGRAM, P.O. BAHOLI, KUMARHATTI-NAHAN ROAD, KUMARHATTI, DISTT. SOLAN (H.P.)-173229","CSE, ECE, ELECTRICAL, MECH, CIVIL",,,,,,,
710,HIMACHAL PRADESH,UNA,K.C.GROUP OF RESEARCH & PROFESSIONAL INSTITITUES PANDOGA,1-2813778374,"V.P.O PANDOGA UPARLA TEH & DIST. UNA, HIMACHAL PRADESH","CSE, ECE, ELECTRICAL, MECH, CIVIL",,,,,,,
711,HIMACHAL PRADESH,HAMIRPUR,SAI RAM EDUCATION TRUST COLLEGE OF ENGINEERING TECHNOLOGY & PHARMACY (AN INTEGRATED CAMPUS),1-2813857971,"V.P.O. TIPPER, TEHSIL: BARSAR, DISTT: HAMIRPUR, PIN: 174312","CSE, ECE, MECH, CIVIL, CHEM",,,,,,,
712,HIMACHAL PRADESH,MANDI,JAWAHARLAL NEHRU GOVERNMENT ENGINEERING COLLEGE,1-2813872957,SUNDERNAGAR DISTT. MANDI HIMACHAL PRADESH -174401,"ECE
Textile Engineering
Mechanical Engineering
Civil Engineering",,,,,,,
713,HIMACHAL PRADESH,SIRMAUR,HIMACHAL INSTITUTE OF TECHNOLOGY,1-2813909444,"NEAR DENTAL COLLEGE, RAMPUR GHAT ROAD","CSE, ECE, ELECTRICAL, MECH, CIVIL",,,,,,,
714,HIMACHAL PRADESH,BILASPUR,SHIVA INSTITUTE OF ENGINEERING AND TECHNOLOGY,1-2813911098,LUHNOO KANATAIN PO CHANDPUR TEH. BILASPUR DISTT BILASPUR (HP)-174004,"CSE, ECE, MECH, CIVIL",,,,,,,
715,HIMACHAL PRADESH,UNA,DEV BHUMY INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2813979630,"VILLAGE -CHANDPUR,NEAR - LALEHARI, TEHSIL - HAROLI , DISTT - UNA - 177020","Mechanical Engineering
ECE
Safety and Fire Engineering
Computer Science Engineering
Civil Engineering
Automobile Engineering
Production Engineering",,,,,,,
716,HIMACHAL PRADESH,SIRMAUR,HIMALAYAN INSTITUTE OF ENGINEERING & TECHNOLOGY,1-2814200201,"SADHORA ROAD, KALA-AMB, TEH. NAHAN, DISTT SIRMOUR, HIMACHAL PARDESH.","CSE, ECE, ELECTRICAL, MECH, CIVIL",,,,,,,
717,HIMACHAL PRADESH,KANGRA,SAI SCHOOL OF ENGINEERINGA & TECHNOLOGY,1-2814275491,"VPO. SUNGAL, TEH. PALAMPUR DISTT. KANGRA","CSE, ECE, MECH, CIVIL, IT",,,,,,,
718,HIMACHAL PRADESH,KANGRA,VAISHNO COLLEGE OF ENGINEERING,1-2814301658,"VILLAGE - THAPKOUR, POST OFFICE - BHADROYA, TEHSIL NURPUR, DISTT. KANGRA, H.P","CSE, ECE, ELECTRICAL, MECH, CIVIL",,,,,,,
719,HIMACHAL PRADESH,SOLAN,MAHARAJA AGRASEN INSTITUTE OF TECHNOLOGY,1-2814313985,"ATAL SHIKSHA KUNJ ATAL NAGAR VILLAGE KALUJHANDA, NEAR BROTIWALA, BADDI DISTT. SOLAN, PIN CODE 174103 (H.P)","CSE, ECE, EEE, MECH, CIVIL",,,,,,,
720,HIMACHAL PRADESH,SHIMLA,BELLS INSTITUTE OF MANAGEMENT & TECHNOLOGY GROUP OF INSTITUTIONS,1-2814361209,"KNOWLEDGE CITY, MEHLI, SHIMLA-09","CSE, ECE, ELECTRICAL, MECH, CIVIL",,,,,,,
721,HIMACHAL PRADESH,SHIMLA,ATAL BIHARI VAJPAYEE GOVT. INSTITUTE OF ENGINEERING & TECHNOLOGY ( DEGREE PROGRAMME),1-2814381229,"ATAL BIHARI VAJPAYEE GOVT. INSTITUTE OF ENGINEERING & TECHNOLOGY ( DEGREE PROGRAMME), PRAGATINAGAR","CSE, ECE, ELECTRICAL, MECH, CIVIL",,,,,,,
